date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:28:02	307043/307043	---M-Z	200	added ('OK')	image/jpeg	etag:W/%226223912c-4af63%22	https://www.dangilroy.com/wp-content/uploads/2022/03/eve-miller_1920x1080-1-1.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/03/eve-miller_1920x1080-1-1.jpg	(from https://www.dangilroy.com/portfolio/client/eve-miller-mediation/)
11:28:02	98066/98066	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2262239150-17f12%22	https://www.dangilroy.com/wp-content/uploads/2022/03/eve-miller_1920x1080-3-1.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/03/eve-miller_1920x1080-3-1.jpg	(from https://www.dangilroy.com/portfolio/client/eve-miller-mediation/)
11:28:02	174760/174760	---M-Z	200	added ('OK')	image/jpeg	etag:W/%226223914e-2aaa8%22	https://www.dangilroy.com/wp-content/uploads/2022/03/eve-miller_1920x1080-2-1.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/03/eve-miller_1920x1080-2-1.jpg	(from https://www.dangilroy.com/portfolio/client/eve-miller-mediation/)
11:28:03	9479/9479	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:28:01%20GMT	https://www.dangilroy.com/wp-json/wp/v2/pages/1053	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/wp/v2/pages/1053.json	(from https://www.dangilroy.com/portfolio/client/blunck-law/)
11:28:03	2603/2603	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:28:01%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Fportfolio%2Fclient%2Fblunck-law%2F	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embed380f.json	(from https://www.dangilroy.com/portfolio/client/blunck-law/)
11:28:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jul%202022%2004:28:01%20GMT	https://www.dangilroy.com/?p=1053	C:/My%20Web%20Sites/ibst/www.dangilroy.com/index6c4a.html	(from https://www.dangilroy.com/portfolio/client/blunck-law/)
11:28:04	2679/2679	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20Jul%202022%2004:28:02%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Fportfolio%2Fclient%2Fblunck-law%2F&format=xml	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embedfb0f	(from https://www.dangilroy.com/portfolio/client/blunck-law/)
11:28:04	181822/181822	---M-Z	200	added ('OK')	image/jpeg	etag:W/%226235f0b0-2c63e%22	https://www.dangilroy.com/wp-content/uploads/2022/03/blunck_1920x1080-2.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/03/blunck_1920x1080-2.jpg	(from https://www.dangilroy.com/portfolio/client/blunck-law/)
11:28:04	135350/135350	---M-Z	200	added ('OK')	image/jpeg	etag:W/%226235f0b4-210b6%22	https://www.dangilroy.com/wp-content/uploads/2022/03/blunck_1920x1080-3.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/03/blunck_1920x1080-3.jpg	(from https://www.dangilroy.com/portfolio/client/blunck-law/)
11:28:05	9785/9785	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:28:03%20GMT	https://www.dangilroy.com/wp-json/wp/v2/pages/1062	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/wp/v2/pages/1062.json	(from https://www.dangilroy.com/portfolio/client/mccarthy-adr-services/)
11:28:05	2696/2696	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:28:04%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Fportfolio%2Fclient%2Fmccarthy-adr-services%2F	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embed61b2.json	(from https://www.dangilroy.com/portfolio/client/mccarthy-adr-services/)
11:28:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jul%202022%2004:28:04%20GMT	https://www.dangilroy.com/?p=1062	C:/My%20Web%20Sites/ibst/www.dangilroy.com/index942e.html	(from https://www.dangilroy.com/portfolio/client/mccarthy-adr-services/)
11:28:06	2772/2772	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20Jul%202022%2004:28:04%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Fportfolio%2Fclient%2Fmccarthy-adr-services%2F&format=xml	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embedc50c	(from https://www.dangilroy.com/portfolio/client/mccarthy-adr-services/)
11:28:06	246661/246661	---M-Z	200	added ('OK')	image/jpeg	etag:W/%226235f300-3c385%22	https://www.dangilroy.com/wp-content/uploads/2022/03/mccarthy_1920x1080-2.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/03/mccarthy_1920x1080-2.jpg	(from https://www.dangilroy.com/portfolio/client/mccarthy-adr-services/)
11:28:07	118181/118181	---M-Z	200	added ('OK')	image/jpeg	etag:W/%226235f304-1cda5%22	https://www.dangilroy.com/wp-content/uploads/2022/03/mccarthy_1920x1080-3.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/03/mccarthy_1920x1080-3.jpg	(from https://www.dangilroy.com/portfolio/client/mccarthy-adr-services/)
11:28:07	99960/99960	---M-Z	200	added ('OK')	image/jpeg	etag:W/%226235f306-18678%22	https://www.dangilroy.com/wp-content/uploads/2022/03/mccarthy_1920x1080-4.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/03/mccarthy_1920x1080-4.jpg	(from https://www.dangilroy.com/portfolio/client/mccarthy-adr-services/)
11:28:08	9859/9859	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:28:06%20GMT	https://www.dangilroy.com/wp-json/wp/v2/pages/715	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/wp/v2/pages/715.json	(from https://www.dangilroy.com/portfolio/client/hillsboro-injury-attorneys/)
11:28:08	2703/2703	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:28:06%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Fportfolio%2Fclient%2Fhillsboro-injury-attorneys%2F	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embedb774.json	(from https://www.dangilroy.com/portfolio/client/hillsboro-injury-attorneys/)
11:28:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jul%202022%2004:28:07%20GMT	https://www.dangilroy.com/?p=715	C:/My%20Web%20Sites/ibst/www.dangilroy.com/index0c63.html	(from https://www.dangilroy.com/portfolio/client/hillsboro-injury-attorneys/)
11:28:09	2779/2779	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20Jul%202022%2004:28:07%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Fportfolio%2Fclient%2Fhillsboro-injury-attorneys%2F&format=xml	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embed9cdc	(from https://www.dangilroy.com/portfolio/client/hillsboro-injury-attorneys/)
11:28:09	163390/163390	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2262238f9f-27e3e%22	https://www.dangilroy.com/wp-content/uploads/2022/03/hillsboro-injury_1920x1080-2.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/03/hillsboro-injury_1920x1080-2.jpg	(from https://www.dangilroy.com/portfolio/client/hillsboro-injury-attorneys/)
11:28:09	79126/79126	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2262238fcf-13516%22	https://www.dangilroy.com/wp-content/uploads/2022/03/hillsboro-injury_1920x1080-3.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/03/hillsboro-injury_1920x1080-3.jpg	(from https://www.dangilroy.com/portfolio/client/hillsboro-injury-attorneys/)
11:28:10	143453/143453	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2262238fa3-2305d%22	https://www.dangilroy.com/wp-content/uploads/2022/03/hillsboro-injury_1920x1080-4.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/03/hillsboro-injury_1920x1080-4.jpg	(from https://www.dangilroy.com/portfolio/client/hillsboro-injury-attorneys/)
11:28:10	9433/9433	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:28:08%20GMT	https://www.dangilroy.com/wp-json/wp/v2/pages/696	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/wp/v2/pages/696.json	(from https://www.dangilroy.com/portfolio/client/oakland-dui-attorneys/)
11:28:11	2647/2647	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:28:09%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Fportfolio%2Fclient%2Foakland-dui-attorneys%2F	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embed6368.json	(from https://www.dangilroy.com/portfolio/client/oakland-dui-attorneys/)
11:28:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jul%202022%2004:28:09%20GMT	https://www.dangilroy.com/?p=696	C:/My%20Web%20Sites/ibst/www.dangilroy.com/indexca55.html	(from https://www.dangilroy.com/portfolio/client/oakland-dui-attorneys/)
11:28:11	2723/2723	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20Jul%202022%2004:28:09%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Fportfolio%2Fclient%2Foakland-dui-attorneys%2F&format=xml	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embed150e	(from https://www.dangilroy.com/portfolio/client/oakland-dui-attorneys/)
11:28:12	187242/187242	---M-Z	200	added ('OK')	image/jpeg	etag:W/%22622385e3-2db6a%22	https://www.dangilroy.com/wp-content/uploads/2022/03/oakland-dui_1920x1080-4.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/03/oakland-dui_1920x1080-4.jpg	(from https://www.dangilroy.com/portfolio/client/oakland-dui-attorneys/)
11:28:12	139839/139839	---M-Z	200	added ('OK')	image/jpeg	etag:W/%22622385e1-2223f%22	https://www.dangilroy.com/wp-content/uploads/2022/03/oakland-dui_1920x1080-3.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/03/oakland-dui_1920x1080-3.jpg	(from https://www.dangilroy.com/portfolio/client/oakland-dui-attorneys/)
11:28:12	264729/264729	---M-Z	200	added ('OK')	image/jpeg	etag:W/%22622385df-40a19%22	https://www.dangilroy.com/wp-content/uploads/2022/03/oakland-dui_1920x1080-2.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/03/oakland-dui_1920x1080-2.jpg	(from https://www.dangilroy.com/portfolio/client/oakland-dui-attorneys/)
11:28:13	9687/9687	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:28:11%20GMT	https://www.dangilroy.com/wp-json/wp/v2/pages/748	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/wp/v2/pages/748.json	(from https://www.dangilroy.com/portfolio/client/medford-dui-attorneys/)
11:28:13	2673/2673	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:28:11%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Fportfolio%2Fclient%2Fmedford-dui-attorneys%2F	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embed2a62.json	(from https://www.dangilroy.com/portfolio/client/medford-dui-attorneys/)
11:28:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jul%202022%2004:28:12%20GMT	https://www.dangilroy.com/?p=748	C:/My%20Web%20Sites/ibst/www.dangilroy.com/indexa8fe.html	(from https://www.dangilroy.com/portfolio/client/medford-dui-attorneys/)
11:28:14	2749/2749	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20Jul%202022%2004:28:12%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Fportfolio%2Fclient%2Fmedford-dui-attorneys%2F&format=xml	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embed3bc5	(from https://www.dangilroy.com/portfolio/client/medford-dui-attorneys/)
11:28:14	194473/194473	---M-Z	200	added ('OK')	image/jpeg	etag:W/%226223cb5b-2f7a9%22	https://www.dangilroy.com/wp-content/uploads/2022/03/medford-dui_1920x1080-3.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/03/medford-dui_1920x1080-3.jpg	(from https://www.dangilroy.com/portfolio/client/medford-dui-attorneys/)
11:28:15	205255/205255	---M-Z	200	added ('OK')	image/jpeg	etag:W/%226223cb59-321c7%22	https://www.dangilroy.com/wp-content/uploads/2022/03/medford-dui_1920x1080-2.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/03/medford-dui_1920x1080-2.jpg	(from https://www.dangilroy.com/portfolio/client/medford-dui-attorneys/)
11:28:15	9770/9770	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:28:13%20GMT	https://www.dangilroy.com/wp-json/wp/v2/pages/699	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/wp/v2/pages/699.json	(from https://www.dangilroy.com/portfolio/client/brian-zanotelli/)
11:28:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jul%202022%2004:28:14%20GMT	https://www.dangilroy.com/?p=699	C:/My%20Web%20Sites/ibst/www.dangilroy.com/index1c50.html	(from https://www.dangilroy.com/portfolio/client/brian-zanotelli/)
11:28:16	2685/2685	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:28:14%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Fportfolio%2Fclient%2Fbrian-zanotelli%2F	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embed6e53.json	(from https://www.dangilroy.com/portfolio/client/brian-zanotelli/)
11:28:17	2762/2762	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20Jul%202022%2004:28:15%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Fportfolio%2Fclient%2Fbrian-zanotelli%2F&format=xml	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embed52f9	(from https://www.dangilroy.com/portfolio/client/brian-zanotelli/)
11:28:17	246233/246233	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2262238a0b-3c1d9%22	https://www.dangilroy.com/wp-content/uploads/2022/03/zanotelli_1920x1080-4.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/03/zanotelli_1920x1080-4.jpg	(from https://www.dangilroy.com/portfolio/client/brian-zanotelli/)
11:28:17	100864/100864	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2262238a28-18a00%22	https://www.dangilroy.com/wp-content/uploads/2022/03/zanotelli_1920x1080-2.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/03/zanotelli_1920x1080-2.jpg	(from https://www.dangilroy.com/portfolio/client/brian-zanotelli/)
11:28:18	74008/74008	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2262238a4c-12118%22	https://www.dangilroy.com/wp-content/uploads/2022/03/zanotelli_1920x1080-3.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/03/zanotelli_1920x1080-3.jpg	(from https://www.dangilroy.com/portfolio/client/brian-zanotelli/)
11:28:18	198309/198309	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2262238a0d-306a5%22	https://www.dangilroy.com/wp-content/uploads/2022/03/zanotelli_1920x1080-5.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/03/zanotelli_1920x1080-5.jpg	(from https://www.dangilroy.com/portfolio/client/brian-zanotelli/)
11:28:18	9835/9835	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:28:17%20GMT	https://www.dangilroy.com/wp-json/wp/v2/pages/738	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/wp/v2/pages/738.json	(from https://www.dangilroy.com/portfolio/client/oregon-law-group/)
11:28:19	2682/2682	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:28:17%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Fportfolio%2Fclient%2Foregon-law-group%2F	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embed368d.json	(from https://www.dangilroy.com/portfolio/client/oregon-law-group/)
11:28:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jul%202022%2004:28:17%20GMT	https://www.dangilroy.com/?p=738	C:/My%20Web%20Sites/ibst/www.dangilroy.com/index9c73.html	(from https://www.dangilroy.com/portfolio/client/oregon-law-group/)
11:28:19	2762/2762	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20Jul%202022%2004:28:18%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Fportfolio%2Fclient%2Foregon-law-group%2F&format=xml	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embedae53	(from https://www.dangilroy.com/portfolio/client/oregon-law-group/)
11:28:20	200364/200364	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2262238d3e-30eac%22	https://www.dangilroy.com/wp-content/uploads/2022/03/olg_1920x1080-2.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/03/olg_1920x1080-2.jpg	(from https://www.dangilroy.com/portfolio/client/oregon-law-group/)
11:28:20	212220/212220	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2262238d40-33cfc%22	https://www.dangilroy.com/wp-content/uploads/2022/03/olg_1920x1080-3.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/03/olg_1920x1080-3.jpg	(from https://www.dangilroy.com/portfolio/client/oregon-law-group/)
11:28:20	71037/71037	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2262238d42-1157d%22	https://www.dangilroy.com/wp-content/uploads/2022/03/olg_1920x1080-4.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/03/olg_1920x1080-4.jpg	(from https://www.dangilroy.com/portfolio/client/oregon-law-group/)
11:28:21	20271/20271	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:28:19%20GMT	https://www.dangilroy.com/wp-json/wp/v2/posts/137	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/wp/v2/posts/137.json	(from https://www.dangilroy.com/oregon-defense-firm-focused-on-defending-medical-and-healthcare-providers-launches-new-website/)
11:28:21	1006/1006	---M--	200	added ('OK')	application/rss+xml	etag:%226342579250b262c5fcddf213d3dc8245%22	https://www.dangilroy.com/oregon-defense-firm-focused-on-defending-medical-and-healthcare-providers-launches-new-website/feed/	C:/My%20Web%20Sites/ibst/www.dangilroy.com/oregon-defense-firm-focused-on-defending-medical-and-healthcare-providers-launches-new-website/feed/index.html	(from https://www.dangilroy.com/oregon-defense-firm-focused-on-defending-medical-and-healthcare-providers-launches-new-website/)
11:28:21	3138/3138	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:28:19%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Foregon-defense-firm-focused-on-defending-medical-and-healthcare-providers-launches-new-website%2F	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embed9a6a.json	(from https://www.dangilroy.com/oregon-defense-firm-focused-on-defending-medical-and-healthcare-providers-launches-new-website/)
11:28:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jul%202022%2004:28:20%20GMT	https://www.dangilroy.com/?p=137	C:/My%20Web%20Sites/ibst/www.dangilroy.com/index60d6.html	(from https://www.dangilroy.com/oregon-defense-firm-focused-on-defending-medical-and-healthcare-providers-launches-new-website/)
11:28:23	3258/3258	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20Jul%202022%2004:28:21%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Foregon-defense-firm-focused-on-defending-medical-and-healthcare-providers-launches-new-website%2F&format=xml	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embed8eb6	(from https://www.dangilroy.com/oregon-defense-firm-focused-on-defending-medical-and-healthcare-providers-launches-new-website/)
11:28:23	86604/86604	---M-Z	200	added ('OK')	image/jpeg	etag:W/%226211051f-1524c%22	https://www.dangilroy.com/wp-content/uploads/2022/02/keating-jones_1920x1080-2-1024x576.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/02/keating-jones_1920x1080-2-1024x576.jpg	(from https://www.dangilroy.com/oregon-defense-firm-focused-on-defending-medical-and-healthcare-providers-launches-new-website/)
11:28:24	56848/56848	---M-Z	200	added ('OK')	image/jpeg	etag:W/%22621fe34a-de10%22	https://www.dangilroy.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-02-at-1.28.45-PM-1024x576.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/03/Screen-Shot-2022-03-02-at-1.28.45-PM-1024x576.jpg	(from https://www.dangilroy.com/oregon-defense-firm-focused-on-defending-medical-and-healthcare-providers-launches-new-website/)
11:28:24	905/905	---M--	200	added ('OK')	application/rss+xml	etag:%22e2ed07152e39efe1a905e8199250c7e7%22	https://www.dangilroy.com/new-york-intellectual-property-law-firm-launches-new-website/feed/	C:/My%20Web%20Sites/ibst/www.dangilroy.com/new-york-intellectual-property-law-firm-launches-new-website/feed/index.html	(from https://www.dangilroy.com/new-york-intellectual-property-law-firm-launches-new-website/)
11:28:25	18358/18358	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:28:23%20GMT	https://www.dangilroy.com/wp-json/wp/v2/posts/1252	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/wp/v2/posts/1252.json	(from https://www.dangilroy.com/new-york-intellectual-property-law-firm-launches-new-website/)
11:28:25	2943/2943	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:28:23%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Fnew-york-intellectual-property-law-firm-launches-new-website%2F	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embedb2b9.json	(from https://www.dangilroy.com/new-york-intellectual-property-law-firm-launches-new-website/)
11:28:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jul%202022%2004:28:23%20GMT	https://www.dangilroy.com/?p=1252	C:/My%20Web%20Sites/ibst/www.dangilroy.com/indexb09c.html	(from https://www.dangilroy.com/new-york-intellectual-property-law-firm-launches-new-website/)
11:28:26	3061/3061	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20Jul%202022%2004:28:24%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Fnew-york-intellectual-property-law-firm-launches-new-website%2F&format=xml	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embed7231	(from https://www.dangilroy.com/new-york-intellectual-property-law-firm-launches-new-website/)
11:28:26	80694/80694	---M-Z	200	added ('OK')	image/jpeg	etag:W/%22623b9e9c-13b36%22	https://www.dangilroy.com/wp-content/uploads/2022/03/boag_1920x1080-7-1024x576.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/03/boag_1920x1080-7-1024x576.jpg	(from https://www.dangilroy.com/new-york-intellectual-property-law-firm-launches-new-website/)
11:28:26	18538/18538	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:28:25%20GMT	https://www.dangilroy.com/wp-json/wp/v2/posts/808	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/wp/v2/posts/808.json	(from https://www.dangilroy.com/central-california-law-firm-baker-manock-jensen-unveils-new-website/)
11:28:27	932/932	---M--	200	added ('OK')	application/rss+xml	etag:%22ab85232489c950cbeb199f814d87f1fd%22	https://www.dangilroy.com/central-california-law-firm-baker-manock-jensen-unveils-new-website/feed/	C:/My%20Web%20Sites/ibst/www.dangilroy.com/central-california-law-firm-baker-manock-jensen-unveils-new-website/feed/index.html	(from https://www.dangilroy.com/central-california-law-firm-baker-manock-jensen-unveils-new-website/)
11:28:27	3004/3004	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20Jul%202022%2004:28:25%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Fcentral-california-law-firm-baker-manock-jensen-unveils-new-website%2F	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embed31e0.json	(from https://www.dangilroy.com/central-california-law-firm-baker-manock-jensen-unveils-new-website/)
11:28:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Jul%202022%2004:28:25%20GMT	https://www.dangilroy.com/?p=808	C:/My%20Web%20Sites/ibst/www.dangilroy.com/indexef2e.html	(from https://www.dangilroy.com/central-california-law-firm-baker-manock-jensen-unveils-new-website/)
11:28:27	3124/3124	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20Jul%202022%2004:28:26%20GMT	https://www.dangilroy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dangilroy.com%2Fcentral-california-law-firm-baker-manock-jensen-unveils-new-website%2F&format=xml	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-json/oembed/1.0/embed69f4	(from https://www.dangilroy.com/central-california-law-firm-baker-manock-jensen-unveils-new-website/)
11:28:28	88754/88754	---M-Z	200	added ('OK')	image/jpeg	etag:W/%2261f60fcb-15ab2%22	https://www.dangilroy.com/wp-content/uploads/2022/01/baker-manock-jensen-2-1024x576.jpg	C:/My%20Web%20Sites/ibst/www.dangilroy.com/wp-content/uploads/2022/01/baker-manock-jensen-2-1024x576.jpg	(from https://www.dangilroy.com/central-california-law-firm-baker-manock-jensen-unveils-new-website/)
